Timestamp,Temp_C,Lat,Lon,Alt_m,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
2866169,24.33167,7.0038,80.0002,1275,2.669989,5.149992,11.0843,0.265002,0.510006,0.245004,40.49896,60.74844,91.19598,-67.34738,7.715737,255.0064
2867293,24.25245,7.0038,80.0001,1275.5,2.670989,5.151991,11.0848,0.265102,0.510206,0.245104,40.50896,60.76344,91.21597,-67.67212,7.819508,255.1064
2868417,24.18267,7.0039,80.0001,1276,2.671988,5.153991,11.0853,0.265202,0.510406,0.245204,40.51896,60.77844,91.23597,-68.00993,7.920691,255.2064
2869541,24.1232,7.0038,80.0002,1276.5,2.672988,5.155991,11.0858,0.265302,0.510606,0.245304,40.52896,60.79344,91.25597,-68.3589,8.018967,255.3064
2870665,24.0748,7.0038,80.0001,1277,2.673988,5.157991,11.0863,0.265402,0.510806,0.245404,40.53896,60.80844,91.27596,-68.71709,8.114025,255.4064
2871789,24.03807,7.0039,80.0001,1277.5,2.674988,5.159991,11.0868,0.265502,0.511006,0.245504,40.54895,60.82344,91.29596,-69.08247,8.205565,255.5064
2872913,24.01349,7.0039,80.0001,1278,2.675988,5.161991,11.0873,0.265602,0.511206,0.245604,40.55895,60.83844,91.31596,-69.453,8.2933,255.6064
2874037,24.00135,7.0039,80.0001,1278.5,2.676988,5.16399,11.0878,0.265702,0.511406,0.245704,40.56895,60.85344,91.33595,-69.82661,8.37695,255.7064
2875161,24.00182,7.0039,80.0002,1279,2.677988,5.16599,11.0883,0.265802,0.511606,0.245804,40.57895,60.86844,91.35595,-70.20119,8.456252,255.8064
2876285,24.01489,7.004,80.0003,1279.5,2.678988,5.16799,11.0888,0.265902,0.511806,0.245904,40.58895,60.88344,91.37595,-70.57464,8.530956,255.9064
2877409,24.04039,7.004,80.0002,1280,2.679988,5.16999,11.0893,0.266002,0.512006,0.246004,40.59895,60.89844,91.39594,-70.94485,8.600826,256.0064
2878533,24.078,7.0039,80.0002,1280.5,2.680988,5.17199,11.0898,0.266102,0.512206,0.246104,40.60894,60.91344,91.41594,-71.30978,8.665642,256.1064
2879657,24.12724,7.004,80.0003,1281,2.681988,5.17399,11.0903,0.266202,0.512406,0.246204,40.61894,60.92844,91.43594,-71.66735,8.725198,256.2064
2880781,24.1875,7.0039,80.0003,1281.5,2.682988,5.17599,11.0908,0.266302,0.512606,0.246304,40.62894,60.94344,91.45593,-72.01556,7.779305,256.3064
2881905,24.25802,7.0038,80.0004,1282,2.683988,5.177989,11.0913,0.266401,0.512806,0.246404,40.63894,60.95844,91.47593,-72.35246,8.827795,256.4064
2883029,24.33789,7.0039,80.0004,1282.5,2.684988,5.179989,11.0918,0.266501,0.513006,0.246504,40.64894,60.97343,91.49593,-72.67616,8.870514,256.5064
2884153,24.42613,7.0038,80.0003,1283,2.685987,5.181989,11.0923,0.266601,0.513206,0.246604,40.65894,60.98843,91.51592,-72.98483,8.907326,256.6064
2885277,24.52161,7.0039,80.0003,1283.5,2.686987,5.183989,11.0928,0.266701,0.513406,0.246704,40.66893,61.00343,91.53592,-73.27676,8.938115,256.7065
2886401,24.62312,7.0039,80.0003,1284,2.687987,5.185989,11.0933,0.266801,0.513605,0.246804,40.67893,61.01843,91.55592,-73.55029,8.962785,256.8065
2887525,24.72939,7.0039,80.0002,1284.5,2.688987,5.187989,11.09379,0.266901,0.513805,0.246904,40.68893,61.03343,91.57591,-73.8039,8.981257,256.9065
2888649,24.83908,7.004,80.0003,1285,2.689987,5.189989,11.09429,0.267001,0.514005,0.247004,40.69893,61.04843,91.59591,-74.03616,8.993473,257.0065
2889773,24.9508,7.0039,80.0003,1285.5,2.690987,5.191988,11.09479,0.267101,0.514205,0.247104,40.70893,61.06343,91.61591,-74.24577,8.999394,257.1065
2890897,25.06313,7.0039,80.0002,1286,2.691987,5.193988,11.09529,0.267201,0.514405,0.247204,40.71893,61.07843,91.6359,-74.43155,8.999002,257.2065
2892021,25.17467,7.0038,80.0003,1286.5,2.692987,5.195988,11.09579,0.267301,0.514605,0.247304,40.72892,61.09343,91.6559,-74.59245,8.992298,257.3065
2893145,25.28401,7.0039,80.0003,1287,2.693987,5.197988,11.09629,0.267401,0.514805,0.247404,40.73892,61.10843,91.6759,-74.72759,8.979303,257.4065
2894269,25.38976,7.0038,80.0004,1287.5,2.694987,5.199988,11.09679,0.267501,0.515005,0.247504,40.74892,61.12343,91.69589,-74.83619,8.960058,257.5065
2895393,25.4906,7.0038,80.0004,1288,2.695987,5.201988,11.09729,0.267601,0.515205,0.247604,40.75892,61.13843,91.71589,-74.91765,8.934625,257.6065
2896517,25.58524,7.0037,80.0005,1288.5,2.696987,5.203988,11.09779,0.267701,0.515405,0.247704,40.76892,61.15343,91.73589,-74.9715,8.903082,257.7065
2897641,25.67249,7.0036,80.0006,1289,2.697987,5.205987,11.09829,0.267801,0.515605,0.247804,40.77892,61.16843,91.75588,-74.99746,8.86553,257.8065
2898765,25.75126,7.0036,80.0005,1289.5,2.698987,5.207987,11.09879,0.267901,0.515805,0.247904,40.78891,61.18343,91.77588,-74.99537,8.822087,257.9065
2899889,25.82055,7.0035,80.0004,1290,2.699986,5.209987,11.09929,0.268001,0.516005,0.248004,40.79891,61.19843,91.79588,-74.96524,8.772891,258.0065
2901013,25.87948,7.0034,80.0004,1290.5,2.700986,5.211987,11.09979,0.268101,0.516205,0.248104,40.80891,61.21342,91.81587,-74.90724,8.718098,258.1065
2902137,25.92731,7.0034,80.0003,1291,2.701986,5.213987,11.10029,0.268201,0.516405,0.248204,40.81891,61.22842,91.83587,-74.82171,8.657878,258.2065
2903261,25.96344,7.0035,80.0004,1291.5,2.702986,5.215987,11.10079,0.268301,0.516605,0.248304,40.82891,61.24342,91.85587,-74.70911,8.592424,258.3065
2904385,25.98742,7.0034,80.0003,1292,2.703986,5.217987,11.10129,0.268401,0.516805,0.248404,40.83891,61.25842,91.87586,-74.57008,8.521942,258.4066
2905509,25.99892,7.0035,80.0003,1292.5,2.704986,5.219986,11.10179,0.268501,0.517005,0.248504,40.8489,61.27342,91.89586,-74.40541,8.446654,258.5066
2906633,25.99782,7.0036,80.0003,1293,2.705986,5.221986,11.10229,0.268601,0.517205,0.248604,40.8589,61.28842,91.91586,-74.21601,8.366798,258.6066
2907757,25.98413,7.0037,80.0004,1293.5,2.706986,5.223986,11.10279,0.268701,0.517405,0.248704,40.8689,61.30342,91.93585,-74.00294,8.282626,258.7066
2908881,25.95802,7.0036,80.0004,1294,2.707986,5.225986,11.10329,0.268801,0.517605,0.248804,40.8789,61.31842,91.95585,-73.76742,8.194405,258.8066
2910005,25.91982,7.0036,80.0003,1294.5,2.708986,5.227986,11.10379,0.268901,0.517805,0.248904,40.8889,61.33342,91.97585,-65.51074,10.10241,258.9066
2911129,25.87001,7.0035,80.0004,1295,2.709986,5.229986,11.10429,0.269001,0.518005,0.249004,40.8989,61.34842,91.99584,-73.23437,8.006937,259.0066
2912253,25.80922,7.0036,80.0004,1295.5,2.710986,5.231986,11.10479,0.269101,0.518205,0.249104,40.90889,61.36342,92.01584,-72.93984,7.908283,259.1066
2913377,25.73821,7.0037,80.0004,1296,2.711986,5.233985,11.10529,0.269201,0.518405,0.249204,40.91889,61.37842,92.03584,-72.62881,7.806761,259.2066
2914501,25.65789,7.0038,80.0003,1296.5,2.712986,5.235985,11.10579,0.269301,0.518605,0.249304,40.92889,61.39342,92.05583,-72.30303,7.702692,259.3066
2915625,25.56927,7.0038,80.0003,1297,2.713985,5.237985,11.10629,0.269401,0.518805,0.249404,40.93889,61.40842,92.07583,-71.96432,7.596404,259.4066
2916749,25.47346,7.0038,80.0003,1297.5,2.714985,5.239985,11.10679,0.269501,0.519005,0.249504,40.94889,61.42342,92.09583,-71.61459,7.488233,259.5066
2917873,25.37168,7.0038,80.0003,1298,2.715985,5.241985,11.10729,0.269601,0.519205,0.249604,40.95889,61.43842,92.11582,-71.2558,7.37852,259.6066
2918997,25.26521,7.0038,80.0004,1298.5,2.716985,5.243985,11.10779,0.269701,0.519405,0.249704,40.96888,61.45341,92.13582,-70.88995,7.267612,259.7066
2920121,25.15538,7.0039,80.0004,1299,2.717985,5.245985,11.10829,0.269801,0.519605,0.249804,40.97888,61.46841,92.15582,-70.51912,7.155859,259.8066
2921245,25.0436,7.0039,80.0005,1299.5,2.718985,5.247984,11.10879,0.269901,0.519805,0.249904,40.98888,61.48341,92.17581,-70.14537,7.043613,259.9066
2922369,24.93127,7.0038,80.0005,1300,2.719985,5.249984,11.10929,0.270001,0.520005,0.250004,40.99888,61.49841,92.19581,-69.77081,6.931231,260.0067
2923493,24.81981,7.0039,80.0004,1300.5,2.720985,5.251984,11.10979,0.270101,0.520205,0.250104,41.00888,61.51341,92.21581,-69.39752,6.819065,260.1067
2924617,24.71062,7.0038,80.0003,1301,2.721985,5.253984,11.11029,0.270201,0.520405,0.250204,41.01888,61.52841,92.2358,-69.02763,6.70747,260.2067
2925741,24.60508,7.0038,80.0003,1301.5,2.722985,5.255984,11.11079,0.270301,0.520605,0.250304,41.02887,61.54341,92.2558,-68.66319,6.596799,260.3067
2926865,24.50452,7.0037,80.0003,1302,2.723985,5.257984,11.11129,0.270401,0.520805,0.250404,41.03887,61.55841,92.27579,-68.30624,6.487401,260.4067
2927989,24.41022,7.0037,80.0004,1302.5,2.724985,5.259984,11.11178,0.270501,0.521004,0.250504,41.04887,61.57341,92.29579,-67.95882,6.379622,260.5067
2929113,24.32336,7.0036,80.0005,1303,2.725985,5.261983,11.11228,0.270601,0.521204,0.250604,41.05887,61.58841,92.31579,-67.62284,6.273802,260.6067
2930237,24.24505,7.0037,80.0004,1303.5,2.726985,5.263983,11.11278,0.270701,0.521404,0.250704,41.06887,61.60341,92.33578,-67.3002,6.170275,260.7067
2931361,24.17626,7.0037,80.0003,1304,2.727984,5.265983,11.11328,0.270801,0.521604,0.250804,41.07887,61.61841,92.35578,-66.99272,6.069368,260.8067
2932485,24.11786,7.0037,80.0003,1304.5,2.728984,5.267983,11.11378,0.270901,0.521804,0.250904,41.08886,61.63341,92.37578,-66.70212,5.971399,260.9067
2933609,24.0706,7.0036,80.0002,1305,2.729984,5.269983,11.11428,0.271001,0.522004,0.251004,41.09886,61.64841,92.39577,-66.43002,5.876678,261.0067
2934733,24.03507,7.0035,80.0001,1305.5,2.730984,5.271983,11.11478,0.271101,0.522204,0.251103,41.10886,61.66341,92.41577,-66.17796,5.785505,261.1067
2935857,24.01171,7.0036,80.0002,1306,2.731984,5.273983,11.11528,0.271201,0.522404,0.251203,41.11886,61.67841,92.43577,-65.94735,5.698166,261.2067
2936981,24.00083,7.0035,80.0001,1306.5,2.732984,5.275982,11.11578,0.271301,0.522604,0.251303,41.12886,61.69341,92.45576,-65.73949,5.614938,261.3067
2938105,24.00256,7.0034,80,1307,2.733984,5.277982,11.11628,0.271401,0.522804,0.251403,41.13885,61.7084,92.47576,-65.55553,5.536084,261.4067
2939229,24.01688,7.0035,80,1307.5,2.734984,5.279982,11.11678,0.271501,0.523004,0.251503,41.14885,61.7234,92.49576,-65.39653,5.461852,261.5067
2940353,24.0436,7.0036,79.9999,1308,2.735984,5.281982,11.11728,0.271601,0.523204,0.251603,41.15885,61.7384,92.51575,-74.26336,2.392476,261.6068
2941477,24.0824,7.0036,79.9998,1308.5,2.736984,5.283982,11.11778,0.271701,0.523404,0.251703,41.16885,61.7534,92.53575,-65.15677,5.328177,261.7068
2942601,24.13277,7.0036,79.9998,1309,2.737984,5.285982,11.11828,0.271801,0.523604,0.251803,41.17885,61.7684,92.55575,-65.07736,5.269156,261.8068
2943725,24.19409,7.0037,79.9999,1309.5,2.738984,5.287982,11.11878,0.271901,0.523804,0.251903,41.18885,61.7834,92.57574,-65.02559,5.215601,261.9068
2944849,24.26558,7.0037,79.9998,1310,2.739984,5.289981,11.11928,0.272001,0.524004,0.252003,41.19884,61.7984,92.59574,-65.00172,5.167681,262.0068
2945973,24.34634,7.0036,79.9999,1310.5,2.740983,5.291981,11.11978,0.272101,0.524204,0.252103,41.20884,61.8134,92.61574,-65.00592,5.125546,262.1068
2947097,24.43535,7.0037,80,1311,2.741983,5.293981,11.12028,0.272201,0.524404,0.252203,41.21884,61.8284,92.63573,-65.03814,5.08933,262.2068
2948221,24.53148,7.0036,80.0001,1311.5,2.742983,5.295981,11.12078,0.272301,0.524604,0.252303,41.22884,61.8434,92.65573,-65.09821,5.059147,262.3068
2949345,24.63353,7.0035,80,1312,2.743983,5.297981,11.12128,0.272401,0.524804,0.252403,41.23884,61.8584,92.67573,-65.18579,5.035092,262.4068
2950469,24.74021,7.0034,80.0001,1312.5,2.744983,5.299981,11.12178,0.272501,0.525004,0.252503,41.24884,61.8734,92.69572,-65.30038,5.017242,262.5068
2951593,24.85016,7.0035,80.0001,1313,2.745983,5.30198,11.12228,0.272601,0.525204,0.252603,41.25883,61.8884,92.71572,-65.44136,5.005653,262.6068
2952717,24.962,7.0035,80.0001,1313.5,2.746983,5.30398,11.12278,0.272701,0.525404,0.252703,41.26883,61.9034,92.73572,-65.60792,5.000361,262.7068
2953841,25.07432,7.0035,80.0002,1314,2.747983,5.30598,11.12328,0.272801,0.525604,0.252803,41.27883,61.9184,92.75571,-65.79913,5.001383,262.8068
2954965,25.18571,7.0035,80.0002,1314.5,2.748983,5.30798,11.12378,0.272901,0.525804,0.252903,41.28883,61.9334,92.77571,-66.01392,5.008716,262.9068
2956089,25.29475,7.0036,80.0001,1315,2.749983,5.30998,11.12428,0.273001,0.526004,0.253003,41.29883,61.94839,92.79571,-66.25108,5.022337,263.0068
2957213,25.40007,7.0035,80.0001,1315.5,2.750983,5.31198,11.12478,0.273101,0.526204,0.253103,41.30883,61.96339,92.8157,-66.50927,5.042202,263.1068
2958337,25.50034,7.0034,80.0002,1316,2.751983,5.31398,11.12528,0.273201,0.526404,0.253203,41.31882,61.97839,92.8357,-66.78706,5.06825,263.2068
2959461,25.5943,7.0034,80.0003,1316.5,2.752983,5.315979,11.12578,0.273301,0.526604,0.253303,41.32882,61.99339,92.8557,-67.08289,5.100397,263.3069
2960585,25.68075,7.0034,80.0004,1317,2.753983,5.317979,11.12628,0.273401,0.526804,0.253403,41.33882,62.00839,92.87569,-67.39508,5.138542,263.4069
2961709,25.75862,7.0034,80.0004,1317.5,2.754982,5.319979,11.12678,0.273501,0.527004,0.253503,41.34882,62.02339,92.89569,-67.72189,5.182565,263.5069
2962833,25.82691,7.0035,80.0003,1318,2.755982,5.321979,11.12728,0.273601,0.527204,0.253603,41.35882,62.03839,92.91569,-68.06149,5.232327,263.6069
2963957,25.88477,7.0034,80.0003,1318.5,2.756982,5.323979,11.12778,0.273701,0.527404,0.253703,41.36882,62.05339,92.93568,-68.41197,5.28767,263.7069
2965081,25.93146,7.0035,80.0004,1319,2.757982,5.325979,11.12828,0.273801,0.527604,0.253803,41.37881,62.06839,92.95568,-68.77136,5.348421,263.8069
2966205,25.96639,7.0034,80.0003,1319.5,2.758982,5.327979,11.12878,0.273901,0.527804,0.253903,41.38881,62.08339,92.97568,-69.13765,5.414386,263.9069
2967329,25.98913,7.0033,80.0003,1320,2.759982,5.329978,11.12928,0.274,0.528004,0.254003,41.39881,62.09839,92.99567,-69.50877,5.485358,264.0069
2968453,25.99938,7.0033,80.0002,1320.5,2.760982,5.331978,11.12978,0.2741,0.528204,0.254103,41.40881,62.11339,93.01567,-69.88266,5.561112,264.1069
2969577,25.99702,7.0033,80.0003,1321,2.761982,5.333978,11.13027,0.2742,0.528404,0.254203,41.41881,62.12839,93.03567,-70.2572,5.641411,264.2069
2970701,25.98208,7.0032,80.0003,1321.5,2.762982,5.335978,11.13077,0.2743,0.528603,0.254303,41.42881,62.14339,93.05566,-67.6303,5.725999,264.3069
2971825,25.95474,7.0032,80.0004,1322,2.763982,5.337978,11.13127,0.2744,0.528803,0.254403,41.4388,62.15839,93.07566,-70.99986,5.81461,264.4069
2972949,25.91536,7.0031,80.0005,1322.5,2.764982,5.339978,11.13177,0.2745,0.529003,0.254503,41.4488,62.17339,93.09566,-71.36381,5.906963,264.5069
2974073,25.86442,7.003,80.0005,1323,2.765982,5.341978,11.13227,0.2746,0.529203,0.254603,41.4588,62.18839,93.11565,-71.72011,6.002769,264.6069
2975197,25.80258,7.003,80.0004,1323.5,2.766982,5.343977,11.13277,0.2747,0.529403,0.254703,41.4688,62.20338,93.13565,-72.06675,6.101723,264.7069
2976321,25.7306,7.0029,80.0004,1324,2.767982,5.345977,11.13327,0.2748,0.529603,0.254803,41.4788,62.21838,93.15565,-72.40179,6.203513,264.8069
2977445,25.6494,7.0028,80.0005,1324.5,2.768981,5.347977,11.13377,0.2749,0.529803,0.254903,41.4888,62.23338,93.17564,-72.72335,6.307819,264.907
2978569,25.56001,7.0027,80.0004,1325,2.769981,5.349977,11.13427,0.275,0.530003,0.255003,41.49879,62.24838,93.19564,-73.02963,6.41431,265.007
2979693,25.46355,7.0028,80.0004,1325.5,2.770981,5.351977,11.13477,0.2751,0.530203,0.255103,41.50879,62.26338,93.21564,-73.31891,6.52265,265.107
2980817,25.36124,7.0029,80.0004,1326,2.771981,5.353977,11.13527,0.2752,0.530403,0.255203,41.51879,62.27838,93.23563,-73.58955,6.632498,265.207
2981941,25.25438,7.0029,80.0004,1326.5,2.772981,5.355977,11.13577,0.2753,0.530603,0.255303,41.52879,62.29338,93.25563,-73.84006,6.743506,265.307
2983065,25.1443,7.0029,80.0005,1327,2.773981,5.357976,11.13627,0.2754,0.530803,0.255403,41.53879,62.30838,93.27563,-74.06901,6.855324,265.407
2984189,25.0324,7.0028,80.0005,1327.5,2.774981,5.359976,11.13677,0.2755,0.531003,0.255503,41.54879,62.32338,93.29562,-74.27512,6.967599,265.507
2985313,24.92009,7.0027,80.0006,1328,2.775981,5.361976,11.13727,0.2756,0.531203,0.255603,41.55878,62.33838,93.31562,-74.45724,7.079977,265.607
2986437,24.80879,7.0027,80.0005,1328.5,2.776981,5.363976,11.13777,0.2757,0.531403,0.255703,41.56878,62.35338,93.33562,-74.61434,7.192101,265.707
2987561,24.6999,7.0026,80.0006,1329,2.777981,5.365976,11.13827,0.2758,0.531603,0.255803,41.57878,62.36838,93.35561,-74.74554,7.303619,265.807
2988685,24.5948,7.0027,80.0005,1329.5,2.778981,5.367976,11.13877,0.2759,0.531803,0.255903,41.58878,62.38338,93.37561,-74.85012,7.414179,265.907
2989809,24.49481,7.0028,80.0006,1330,2.779981,5.369976,11.13927,0.276,0.532003,0.256003,41.59878,62.39838,93.39561,-74.92747,7.52343,266.007
2990933,24.4012,7.0027,80.0006,1330.5,2.780981,5.371975,11.13977,0.2761,0.532203,0.256103,41.60878,62.41338,93.4156,-74.97717,7.631029,266.107
2992057,24.31515,7.0028,80.0005,1331,2.781981,5.373975,11.14027,0.2762,0.532403,0.256203,41.61877,62.42838,93.4356,-74.99893,7.736636,266.207
2993181,24.23774,7.0027,80.0006,1331.5,2.78298,5.375975,11.14077,0.2763,0.532603,0.256303,41.62877,62.44337,93.4556,-74.99264,7.839916,266.307
2994305,24.16995,7.0028,80.0006,1332,2.78398,5.377975,11.14127,0.2764,0.532803,0.256403,41.63877,62.45837,93.47559,-74.95833,7.940544,266.407
2995429,24.11263,7.0027,80.0007,1332.5,2.78498,5.379975,11.14177,0.2765,0.533003,0.256503,41.64877,62.47337,93.49559,-74.89619,8.038202,266.507
2996553,24.06652,7.0027,80.0008,1333,2.78598,5.381975,11.14227,0.2766,0.533203,0.256603,41.65877,62.48837,93.51559,-74.80656,8.132583,266.6071
2997677,24.03218,7.0028,80.0007,1333.5,2.78698,5.383975,11.14277,0.2767,0.533403,0.256703,41.66877,62.50337,93.53558,-74.68997,8.223386,266.7071
2998801,24.01007,7.0027,80.0007,1334,2.78798,5.385974,11.14327,0.2768,0.533603,0.256803,41.67876,62.51837,93.55558,-74.54705,8.310327,266.8071
2999925,24.00044,7.0026,80.0008,1334.5,2.78898,5.387974,11.14377,0.2769,0.533803,0.256903,41.68876,62.53337,93.57558,-74.37861,8.39313,266.9071
3001049,24.00343,7.0027,80.0007,1335,2.78998,5.389974,11.14427,0.277,0.534003,0.257003,41.69876,62.54837,93.59557,-74.1856,8.471535,267.0071
3002173,24.01899,7.0026,80.0006,1335.5,2.79098,5.391974,11.14477,0.2771,0.534203,0.257103,41.70876,62.56337,93.61557,-73.96909,8.545293,267.1071
3003297,24.04694,7.0027,80.0006,1336,2.79198,5.393974,11.14527,0.2772,0.534403,0.257203,41.71876,62.57837,93.63557,-73.73032,8.614171,267.2071
3004421,24.08691,7.0026,80.0007,1336.5,2.79298,5.395974,11.14577,0.2773,0.534603,0.257303,41.72876,62.59337,93.65556,-73.4706,8.677952,267.3071
3005545,24.13841,7.0027,80.0008,1337,2.79398,5.397974,11.14627,0.2774,0.534803,0.257403,41.73875,62.60837,93.67556,-73.19141,8.736436,267.4071
3006669,24.20078,7.0026,80.0007,1337.5,2.79498,5.399973,11.14677,0.2775,0.535003,0.257503,41.74875,62.62337,93.69556,-72.8943,8.789435,267.5071
3007793,24.27324,7.0025,80.0008,1338,2.795979,5.401973,11.14727,0.2776,0.535203,0.257603,41.75875,62.63837,93.71555,-72.58095,8.836785,267.6071
3008917,24.35487,7.0024,80.0008,1338.5,2.796979,5.403973,11.14777,0.2777,0.535403,0.257703,41.76875,62.65337,93.73555,-72.25311,8.878335,267.7071
3010041,24.44464,7.0025,80.0008,1339,2.797979,5.405973,11.14826,0.2778,0.535603,0.257803,41.77875,62.66837,93.75555,-71.91264,8.913955,267.8071
3011165,24.54142,7.0024,80.0009,1339.5,2.798979,5.407973,11.14876,0.2779,0.535803,0.257903,41.78875,62.68336,93.77554,-71.56142,8.94353,267.9071
3012289,24.64399,7.0024,80.0009,1340,2.799979,5.409973,11.14926,0.278,0.536003,0.258003,41.79874,62.69836,93.79554,-71.20145,8.966969,268.0071
3013413,24.75105,7.0025,80.0009,1340.5,2.800979,5.411973,11.14976,0.2781,0.536202,0.258103,41.80874,62.71336,93.81554,-70.83472,8.984196,268.1071
3014537,24.86125,7.0025,80.0008,1341,2.801979,5.413972,11.15026,0.2782,0.536402,0.258203,41.81874,62.72836,93.83553,-70.46332,8.995158,268.2072
3015661,24.97321,7.0025,80.0009,1341.5,2.802979,5.415972,11.15076,0.2783,0.536602,0.258303,41.82874,62.74336,93.85553,-70.08931,8.999821,268.3072
3016785,25.0855,7.0025,80.0008,1342,2.803979,5.417972,11.15126,0.2784,0.536802,0.258403,41.83874,62.75836,93.87553,-69.71481,8.998168,268.4072
3017909,25.19671,7.0026,80.0008,1342.5,2.804979,5.419972,11.15176,0.2785,0.537002,0.258503,41.84874,62.77336,93.89552,-69.3419,8.990207,268.5072
3019033,25.30544,7.0025,80.0007,1343,2.805979,5.421972,11.15226,0.2786,0.537202,0.258602,41.85873,62.78836,93.91552,-68.97269,8.975961,268.6072
3020157,25.41032,7.0025,80.0006,1343.5,2.806979,5.423972,11.15276,0.2787,0.537402,0.258702,41.86873,62.80336,93.93552,-68.60924,8.955475,268.7072
3021281,25.51002,7.0024,80.0005,1344,2.807979,5.425972,11.15326,0.2788,0.537602,0.258802,41.87873,62.81836,93.95551,-68.25359,8.928815,268.8072
3022405,25.60328,7.0023,80.0006,1344.5,2.808979,5.427971,11.15376,0.2789,0.537802,0.258902,41.88873,62.83336,93.97551,-67.90775,8.896065,268.9072
3023529,25.68892,7.0024,80.0005,1345,2.809978,5.429971,11.15426,0.279,0.538002,0.259002,41.89873,62.84836,93.99551,-67.57365,8.857327,269.0072
3024653,25.76588,7.0024,80.0005,1345.5,2.810978,5.431971,11.15476,0.2791,0.538202,0.259102,41.90873,62.86336,94.0155,-67.25317,8.812725,269.1072
3025777,25.83316,7.0025,80.0004,1346,2.811978,5.433971,11.15526,0.2792,0.538402,0.259202,41.91872,62.87836,94.0355,-66.94811,8.762399,269.2072
3026901,25.88994,7.0025,80.0005,1346.5,2.812978,5.435971,11.15576,0.2793,0.538602,0.259302,41.92872,62.89336,94.0555,-66.66018,8.706508,269.3072
3028025,25.93548,7.0024,80.0004,1347,2.813978,5.437971,11.15626,0.2794,0.538802,0.259402,41.93872,62.90836,94.07549,-66.39098,8.645228,269.4072
3029149,25.96921,7.0023,80.0005,1347.5,2.814978,5.43997,11.15676,0.2795,0.539002,0.259502,41.94872,62.92336,94.09549,-66.14205,8.578754,269.5072
3030273,25.99071,7.0024,80.0005,1348,2.815978,5.44197,11.15726,0.2796,0.539202,0.259602,41.95872,62.93835,94.11549,-67.91476,8.507295,269.6072
3031397,25.99971,7.0025,80.0006,1348.5,2.816978,5.44397,11.15776,0.2797,0.539402,0.259702,41.96872,62.95335,94.13548,-65.71041,8.431076,269.7072
3032521,25.99609,7.0024,80.0005,1349,2.817978,5.44597,11.15826,0.2798,0.539602,0.259802,41.97871,62.96835,94.15548,-65.53013,8.350338,269.8073
3033645,25.97991,7.0023,80.0004,1349.5,2.818978,5.44797,11.15876,0.2799,0.539802,0.259902,41.98871,62.98335,94.17548,-65.37493,8.265336,269.9073
3034769,25.95135,7.0024,80.0004,1350,2.819978,5.44997,11.15926,0.28,0.540002,0.260002,41.99871,62.99835,94.19547,-65.2457,8.176339,270.0073
3035893,25.91079,7.0023,80.0004,1350.5,2.820978,5.45197,11.15976,0.2801,0.540202,0.260102,42.00871,63.01335,94.21547,-65.14314,8.083628,270.1073
3037017,25.85873,7.0022,80.0005,1351,2.821978,5.453969,11.16026,0.2802,0.540402,0.260202,42.01871,63.02835,94.23547,-65.06785,7.987494,270.2073
3038141,25.79584,7.0021,80.0006,1351.5,2.822978,5.455969,11.16076,0.2803,0.540602,0.260302,42.02871,63.04335,94.25546,-65.02023,7.888243,270.3073
3039265,25.7229,7.002,80.0007,1352,2.823977,5.457969,11.16126,0.2804,0.540802,0.260402,42.0387,63.05835,94.27546,-65.00056,7.786187,270.4073
3040389,25.64084,7.0019,80.0008,1352.5,2.824977,5.459969,11.16176,0.2805,0.541002,0.260502,42.0487,63.07335,94.29546,-65.00896,7.681649,270.5073
3041513,25.55069,7.0019,80.0007,1353,2.825977,5.461969,11.16226,0.2806,0.541202,0.260602,42.0587,63.08835,94.31545,-65.04536,7.574958,270.6073
3042637,25.45359,7.0019,80.0007,1353.5,2.826977,5.463969,11.16276,0.2807,0.541402,0.260702,42.0687,63.10335,94.33545,-65.10957,7.466452,270.7073
3043761,25.35077,7.002,80.0006,1354,2.827977,5.465969,11.16326,0.2808,0.541602,0.260802,42.0787,63.11835,94.35545,-65.20123,7.356472,270.8073
3044885,25.24352,7.0019,80.0007,1354.5,2.828977,5.467968,11.16376,0.2809,0.541802,0.260902,42.0887,63.13335,94.37544,-65.31982,7.245368,270.9073
3046009,25.13319,7.002,80.0008,1355,2.829977,5.469968,11.16426,0.281,0.542002,0.261002,42.09869,63.14835,94.39544,-65.46468,7.133488,271.0073
3047133,25.02118,7.002,80.0009,1355.5,2.830977,5.471968,11.16476,0.2811,0.542202,0.261102,42.10869,63.16335,94.41544,-65.63499,7.021187,271.1073
3048257,24.90891,7.0019,80.0008,1356,2.831977,5.473968,11.16526,0.2812,0.542402,0.261202,42.11869,63.17834,94.43543,-65.8298,6.908819,271.2073
3049381,24.79779,7.0018,80.0008,1356.5,2.832977,5.475968,11.16576,0.2813,0.542602,0.261302,42.12869,63.19334,94.45543,-66.04802,6.796739,271.3073
3050505,24.68922,7.0017,80.0009,1357,2.833977,5.477968,11.16625,0.2814,0.542802,0.261402,42.13869,63.20834,94.47543,-66.28841,6.685301,271.4073
3051629,24.58457,7.0018,80.0009,1357.5,2.834977,5.479968,11.16675,0.2815,0.543002,0.261502,42.14869,63.22334,94.49542,-66.54964,6.574856,271.5074
